利用日付,利用時間,利用曜日,利用者ID,利用者名,身分,部局,連携用コード,学年,利用装置,判定結果
2016/06/01,15:20:18,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,15:20:59,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,15:21:03,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:21:15,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,15:21:18,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:21:26,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,15:22:38,水曜日,,,大学院生,環境科学,,M1,入館ゲート1,許可
2016/06/01,15:22:56,水曜日,,,学生,教育学部,入館可,4,入館ゲート1,許可
2016/06/01,15:23:05,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:24:28,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:24:32,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,15:24:38,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,15:24:40,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,15:25:32,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,15:26:10,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:26:15,水曜日,,,大学院生,文学部,,M1,入館ゲート2,許可
2016/06/01,15:26:28,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,15:26:30,水曜日,,,学生,経済学部,,,入館ゲート1,許可
2016/06/01,15:26:30,水曜日,,,学生,経済学部,,,入館ゲート2,許可
2016/06/01,15:26:35,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:27:32,水曜日,,,大学院生,文学部,,D3,入館ゲート1,許可
2016/06/01,15:27:36,水曜日,,,大学院生,法学部,,D2,入館ゲート2,許可
2016/06/01,15:27:53,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:27:55,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,15:28:03,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:28:12,水曜日,,,大学院生,環境科学,,M1,入館ゲート2,許可
2016/06/01,15:28:17,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:28:20,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,15:28:22,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,15:28:46,水曜日,,,学生,工学部,,,入館ゲート1,許可
2016/06/01,15:29:22,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,15:29:27,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:29:34,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,15:30:21,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,15:30:30,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,15:30:55,水曜日,,,学生,教育学部,,2,入館ゲート2,許可
2016/06/01,15:31:02,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:31:07,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:31:16,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,15:31:41,水曜日,,,大学院生,国際文化,,M1,入館ゲート1,許可
2016/06/01,15:31:51,水曜日,,,大学院生,文学部,,D3,入館ゲート1,許可
2016/06/01,15:31:55,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,15:33:11,水曜日,,,大学院生,法学部,,D3,入館ゲート1,許可
2016/06/01,15:33:18,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,15:33:35,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:34:20,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,15:34:35,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:34:44,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,15:34:46,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:34:54,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,15:34:54,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,15:35:05,水曜日,,,学生,工学部,,4,入館ゲート2,許可
2016/06/01,15:36:02,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,15:36:04,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:36:05,水曜日,,,大学院生,農学部,,M2,入館ゲート2,許可
2016/06/01,15:36:06,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:36:37,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,15:36:59,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,15:37:44,水曜日,,,学生,文学部,入館可,4,入館ゲート1,許可
2016/06/01,15:37:52,水曜日,,,大学院生,文学部,,M1,入館ゲート2,許可
2016/06/01,15:39:25,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,15:39:34,水曜日,,,学生,医学部,,3,入館ゲート2,許可
2016/06/01,15:40:02,水曜日,,,学生,教育学部,,3,入館ゲート1,許可
2016/06/01,15:40:12,水曜日,,,学生,経済学部,入館可,2,入館ゲート1,許可
2016/06/01,15:41:04,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:41:09,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:41:22,水曜日,,,大学院生,理学部,,M2,入館ゲート1,許可
2016/06/01,15:41:32,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:41:44,水曜日,,,学生,経済学部,入館可,2,入館ゲート2,許可
2016/06/01,15:41:52,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:41:54,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:41:54,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,15:42:43,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,15:42:49,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:42:57,水曜日,,,大学院生,経済学部,,M1,入館ゲート2,許可
2016/06/01,15:43:02,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,15:43:12,水曜日,,,大学院生,工学部,,M2,入館ゲート2,許可
2016/06/01,15:44:16,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:44:20,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,15:44:49,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,15:44:53,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,15:45:13,水曜日,,,学生,文学部,入館可,2,入館ゲート1,許可
2016/06/01,15:45:22,水曜日,,,学生,文学部,入館可,,入館ゲート1,許可
2016/06/01,15:45:54,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:46:20,水曜日,,,大学院生,情報科学,,M2,入館ゲート2,許可
2016/06/01,15:46:30,水曜日,,,学生,情報科学,,,入館ゲート2,許可
2016/06/01,15:47:00,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,15:48:25,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:49:03,水曜日,,,大学院生,情報科学,,M1,入館ゲート2,許可
2016/06/01,15:49:23,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,15:49:37,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,15:49:53,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,15:49:58,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,15:50:37,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,15:51:09,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:51:18,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,15:51:28,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,15:51:38,水曜日,,,学生,医学部,,1,入館ゲート2,許可
2016/06/01,15:51:41,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,15:53:45,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:53:45,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:54:36,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:55:14,水曜日,,,大学院生,経済学部,,M2,入館ゲート1,許可
2016/06/01,15:55:46,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,15:55:55,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,15:55:57,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,15:56:13,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,15:56:20,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,15:56:24,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,15:56:25,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,15:56:30,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,15:56:56,水曜日,,,学生,医学部,,1,入館ゲート1,許可
2016/06/01,15:57:03,水曜日,,,学生,医学部,,1,入館ゲート2,許可
2016/06/01,15:57:04,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,15:57:16,水曜日,,,学生,理学部,,4,入館ゲート1,許可
2016/06/01,15:57:21,水曜日,,,学生,医学部,,1,入館ゲート2,許可
2016/06/01,15:57:43,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:57:57,水曜日,,,大学院生,国際文化,,M1,入館ゲート2,許可
2016/06/01,15:58:07,水曜日,,,大学院生,情報科学,,M2,入館ゲート2,許可
2016/06/01,15:58:22,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,15:58:27,水曜日,,,大学院生,文学部,,,入館ゲート2,許可
2016/06/01,15:59:27,水曜日,,,学生,教育学部,,2,入館ゲート1,許可
2016/06/01,15:59:35,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,15:59:37,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,15:59:39,水曜日,,,大学院生,情報科学,,D3,入館ゲート1,許可
2016/06/01,15:59:48,水曜日,,,学生,理学部,,4,入館ゲート1,許可
2016/06/01,15:59:51,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,16:01:11,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:02:04,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,16:02:31,水曜日,,,学生,医学部,入館可,2,入館ゲート2,許可
2016/06/01,16:02:55,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,16:03:37,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,16:03:38,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,16:03:42,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,16:04:01,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,16:04:01,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,16:04:05,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,16:04:23,水曜日,,,大学院生,文学部,,M1,入館ゲート2,許可
2016/06/01,16:04:37,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,16:04:47,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,16:04:48,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,16:05:11,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,16:05:19,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,16:05:40,水曜日,,,大学院生,理学部,,M1,入館ゲート1,許可
2016/06/01,16:05:50,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,16:05:53,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,16:05:54,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:06:01,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,16:06:14,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,16:06:18,水曜日,,,大学院生,国際文化,,D1,入館ゲート2,許可
2016/06/01,16:06:25,水曜日,,,学生,文学部,入館可,4,入館ゲート1,許可
2016/06/01,16:06:27,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:07:03,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,16:07:04,水曜日,,,学生,教育学部,,2,入館ゲート1,許可
2016/06/01,16:07:29,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,16:07:43,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:07:51,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:08:00,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,16:08:02,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,16:08:19,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,16:08:35,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,16:08:36,水曜日,,,学生,文学部,入館可,,入館ゲート1,許可
2016/06/01,16:09:09,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,16:09:18,水曜日,,,学生,医学部,,2,入館ゲート2,許可
2016/06/01,16:09:45,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,16:09:45,水曜日,,,学生,法学部,,1,入館ゲート2,許可
2016/06/01,16:09:48,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,16:09:49,水曜日,,,学生,教育学部,,4,入館ゲート1,許可
2016/06/01,16:10:25,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,16:10:54,水曜日,,,学生,理学部,,4,入館ゲート2,許可
2016/06/01,16:11:02,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,16:11:24,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:11:26,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:11:31,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,16:11:33,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,16:11:34,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,16:11:37,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,16:11:41,水曜日,,,学生,法学部,,2,入館ゲート1,許可
2016/06/01,16:11:48,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,16:11:51,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,16:11:55,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,16:12:38,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,16:12:46,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,16:12:59,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,16:13:00,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,16:13:11,水曜日,,,学生,理学部,入館可,1,入館ゲート2,許可
2016/06/01,16:13:12,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,16:13:17,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,16:13:18,水曜日,,,学生,理学部,,3,入館ゲート2,許可
2016/06/01,16:13:21,水曜日,,,学生,工学部,,3,入館ゲート2,許可
2016/06/01,16:14:00,水曜日,,,学生,教育学部,入館可,3,入館ゲート2,許可
2016/06/01,16:14:08,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,16:14:17,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,16:14:17,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,16:14:24,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,16:14:28,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,16:14:42,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:15:16,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,16:15:40,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,16:15:44,水曜日,,,大学院生,工学部,,M2,入館ゲート2,許可
2016/06/01,16:16:01,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,16:16:05,水曜日,,,学生,法学部,入館可,2,入館ゲート1,許可
2016/06/01,16:16:12,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:16:17,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,16:16:18,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:16:21,水曜日,,,学生,経済学部,,1,入館ゲート1,許可
2016/06/01,16:16:21,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:16:23,水曜日,,,学生,理学部,入館可,1,入館ゲート1,許可
2016/06/01,16:16:24,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:16:30,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,16:16:31,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:16:34,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,16:16:55,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:16:58,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:16:59,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,16:17:11,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,16:17:11,水曜日,,,学生,経済学部,,3,入館ゲート2,許可
2016/06/01,16:17:13,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,16:17:14,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,16:17:26,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,16:17:30,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,16:17:35,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:17:37,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:17:40,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:17:43,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,16:17:52,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,16:17:52,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:17:55,水曜日,,,大学院生,文学部,,D1,入館ゲート2,許可
2016/06/01,16:17:59,水曜日,,,大学院生,経済学部,,M2,入館ゲート1,許可
2016/06/01,16:18:03,水曜日,,,大学院生,情報科学,,M1,入館ゲート2,許可
2016/06/01,16:18:06,水曜日,,,大学院生,情報科学,,M1,入館ゲート2,許可
2016/06/01,16:18:09,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:18:12,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,16:18:16,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,16:18:18,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,16:18:20,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,16:18:20,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,16:18:24,水曜日,,,学生,理学部,,1,入館ゲート2,許可
2016/06/01,16:18:26,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,16:18:31,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,16:18:33,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,16:18:37,水曜日,,,学生,理学部,,1,入館ゲート1,許可
